SAMPLE_ID	GENE	REGIONS	MUTTYPES	DEPTH	N_MUTS	N_MUTATED	MUTDENSITY_MB
P19_0045_BDO_01	CDKN1A	protein_affecting	SNV	1148840	5.0	12.0	4.352216148462797
P19_0045_BDO_01	CREBBP	protein_affecting	SNV	17011599	21.0	22.0	1.2344518584055504
P19_0045_BDO_01	EP300	protein_affecting	SNV	18160387	7.0	7.0	0.3854543408133318
P19_0045_BDO_01	FGFR3	protein_affecting	SNV	2125619	0.0	0.0	0.0
P19_0045_BDO_01	FOXQ1	protein_affecting	SNV	1352578	3.0	3.0	2.217986689122549
P19_0045_BDO_01	KDM6A	protein_affecting	SNV	3906213	2.0	2.0	0.5120048497099364
P19_0045_BDO_01	KMT2C	protein_affecting	SNV	9685848	3.0	3.0	0.3097302373524754
P19_0045_BDO_01	KMT2D	protein_affecting	SNV	34490611	59.0	66.0	1.7106104614963185
P19_0045_BDO_01	NOTCH2	protein_affecting	SNV	14314987	26.0	31.0	1.8162782823344512
P19_0045_BDO_01	PIK3CA	protein_affecting	SNV	810162	1.0	2.0	1.2343210370271624
P19_0045_BDO_01	RB1	protein_affecting	SNV	7729248	0.0	0.0	0.0
P19_0045_BDO_01	RBM10	protein_affecting	SNV	3492194	24.0	34.0	6.872470429764211
P19_0045_BDO_01	STAG2	protein_affecting	SNV	4552788	3.0	4.0	0.6589368975669414
P19_0045_BDO_01	TERTpromoter	protein_affecting	SNV	26067	1.0	1.0	38.3626807841332
P19_0045_BDO_01	TP53	protein_affecting	SNV	3122801	5.0	5.0	1.6011266808227615
P19_0034_BDO_01	ALL_GENES	protein_affecting	SNV	272208277	517.0	716.0	1.8992809685945
P19_0034_BDO_01	ARID1A	protein_affecting	SNV	27098382	90.0	134.0	3.321231503784986
P19_0034_BDO_01	CDKN1A	protein_affecting	SNV	2875911	12.0	14.0	4.17259087642142
P19_0034_BDO_01	CREBBP	protein_affecting	SNV	32043395	19.0	21.0	0.5929459097576896
P19_0034_BDO_01	EP300	protein_affecting	SNV	34660104	36.0	39.0	1.0386581644417454
P19_0034_BDO_01	FGFR3	protein_affecting	SNV	4531231	4.0	4.0	0.8827623222033923
P19_0034_BDO_01	FOXQ1	protein_affecting	SNV	2517219	5.0	7.0	1.9863190290554773
P19_0034_BDO_01	KDM6A	protein_affecting	SNV	8214533	43.0	89.0	5.234625023723199
P19_0034_BDO_01	KMT2C	protein_affecting	SNV	18906326	13.0	13.0	0.6876005417445992
P19_0034_BDO_01	KMT2D	protein_affecting	SNV	76731990	143.0	173.0	1.8636294979447292
P19_0034_BDO_01	NOTCH2	protein_affecting	SNV	27063467	17.0	20.0	0.6281530744009997
P19_0034_BDO_01	PIK3CA	protein_affecting	SNV	1354985	4.0	5.0	2.9520621999505527
P19_0034_BDO_01	RB1	protein_affecting	SNV	13015411	2.0	2.0	0.1536639910948644
P19_0034_BDO_01	RBM10	protein_affecting	SNV	7854221	93.0	155.0	11.840766894641748
P19_0034_BDO_01	STAG2	protein_affecting	SNV	8666800	32.0	36.0	3.69225088844787
P19_0034_BDO_01	TERTpromoter	protein_affecting	SNV	34623	0.0	0.0	0.0
P19_0034_BDO_01	TP53	protein_affecting	SNV	6639679	4.0	4.0	0.6024387624763186
SexF	ALL_GENES	protein_affecting	SNV	8638284098	9359.0	13403.0	1.0834327620883486
SexF	ARID1A	protein_affecting	SNV	866871301	596.0	788.0	0.6875299704955857
SexF	CDKN1A	protein_affecting	SNV	79364289	84.0	101.0	1.0584105402872064
SexF	CREBBP	protein_affecting	SNV	803442764	756.0	1542.0	0.9409506611724242
SexF	EP300	protein_affecting	SNV	952781375	857.0	1473.0	0.8994718226938473
SexF	FGFR3	protein_affecting	SNV	119337075	42.0	45.0	0.3519442721383945
SexF	FOXQ1	protein_affecting	SNV	108278360	118.0	136.0	1.0897837758163311
SexF	KDM6A	protein_affecting	SNV	544806636	1153.0	1551.0	2.1163472024962635
SexF	KMT2C	protein_affecting	SNV	615971462	221.0	243.0	0.358782855430403
SexF	KMT2D	protein_affecting	SNV	2149066178	3305.0	4509.0	1.5378772574959765
SexF	NOTCH2	protein_affecting	SNV	828586319	592.0	703.0	0.7144699187339587
SexF	PIK3CA	protein_affecting	SNV	40183906	26.0	39.0	0.647025204568217
SexF	RB1	protein_affecting	SNV	364310914	99.0	113.0	0.2717459076726973
SexF	RBM10	protein_affecting	SNV	446114821	737.0	912.0	1.6520410560401444
SexF	STAG2	protein_affecting	SNV	542891291	523.0	684.0	0.963360452949318
SexF	TERTpromoter	protein_affecting	SNV	1034642	19.0	278.0	18.36383985958428
SexF	TP53	protein_affecting	SNV	175242765	231.0	286.0	1.3181713949788454
P19_0051_BDO_01	ALL_GENES	non_protein_affecting	SNV	470270466	103.0	111.0	0.2190228973469067
P19_0051_BDO_01	ARID1A	non_protein_affecting	SNV	54151947	15.0	18.0	0.2769983505856216
P19_0051_BDO_01	CDKN1A	non_protein_affecting	SNV	3174185	0.0	0.0	0.0
P19_0051_BDO_01	CREBBP	non_protein_affecting	SNV	49783132	15.0	19.0	0.3013068763933936
P19_0051_BDO_01	EP300	non_protein_affecting	SNV	52445594	8.0	8.0	0.1525390293033958
P19_0051_BDO_01	FGFR3	non_protein_affecting	SNV	3333047	2.0	2.0	0.6000515444276664
P19_0051_BDO_01	FOXQ1	non_protein_affecting	SNV	2898556	4.0	4.0	1.379997488404571
P19_0051_BDO_01	KDM6A	non_protein_affecting	SNV	22577452	7.0	8.0	0.3100438437428635
P19_0051_BDO_01	KMT2C	non_protein_affecting	SNV	30073206	5.0	5.0	0.1662609566801757
P19_0051_BDO_01	KMT2D	non_protein_affecting	SNV	101531191	21.0	21.0	0.2068329918438561
P19_0051_BDO_01	NOTCH2	non_protein_affecting	SNV	51023012	14.0	14.0	0.2743859966557835
P19_0051_BDO_01	PIK3CA	non_protein_affecting	SNV	1975958	0.0	0.0	0.0
P19_0051_BDO_01	RB1	non_protein_affecting	SNV	33002173	2.0	2.0	0.060602070051569
P19_0051_BDO_01	RBM10	non_protein_affecting	SNV	19850444	3.0	3.0	0.1511301208174487
P19_0051_BDO_01	STAG2	non_protein_affecting	SNV	26979681	6.0	6.0	0.2223895827382095
P19_0051_BDO_01	TERTpromoter	non_protein_affecting	SNV	756592	0.0	0.0	0.0
P19_0051_BDO_01	TP53	non_protein_affecting	SNV	16714296	1.0	1.0	0.0598290230111995
P19_0048_BTR_01	ALL_GENES	non_protein_affecting	SNV	244194059	221.0	235.0	0.905017922651427
P19_0048_BTR_01	ARID1A	non_protein_affecting	SNV	22751544	12.0	12.0	0.5274367313268937
P19_0048_BTR_01	CDKN1A	non_protein_affecting	SNV	2769194	2.0	2.0	0.722231811855724
P19_0048_BTR_01	CREBBP	non_protein_affecting	SNV	28365366	28.0	28.0	0.9871192918857452
P19_0048_BTR_01	EP300	non_protein_affecting	SNV	28199272	27.0	27.0	0.9574715262152868
P19_0048_BTR_01	FGFR3	non_protein_affecting	SNV	3869012	3.0	3.0	0.7753917537603915
P19_0048_BTR_01	FOXQ1	non_protein_affecting	SNV	1868534	1.0	1.0	0.5351789156632955
P19_0048_BTR_01	KDM6A	non_protein_affecting	SNV	12813969	7.0	7.0	0.5462788305481308
P19_0048_BTR_01	KMT2C	non_protein_affecting	SNV	14545574	7.0	7.0	0.4812460477668327
P19_0048_BTR_01	KMT2D	non_protein_affecting	SNV	45654913	57.0	66.0	1.2484965199692748
P19_0048_BTR_01	NOTCH2	non_protein_affecting	SNV	28316779	25.0	26.0	0.8828687754352287
P19_0048_BTR_01	PIK3CA	non_protein_affecting	SNV	1042503	0.0	0.0	0.0
P19_0048_BTR_01	RB1	non_protein_affecting	SNV	20581623	21.0	24.0	1.020327697188895
P19_0048_BTR_01	RBM10	non_protein_affecting	SNV	9125386	10.0	10.0	1.0958440552542106
P19_0048_BTR_01	STAG2	non_protein_affecting	SNV	14686548	9.0	9.0	0.6128056776854575
P19_0048_BTR_01	TERTpromoter	non_protein_affecting	SNV	677511	1.0	2.0	1.475990795721398
P19_0048_BTR_01	TP53	non_protein_affecting	SNV	8926331	10.0	10.0	1.1202811098983445
P19_0003_BDO_01	ALL_GENES	protein_affecting	SNV	330157761	563.0	679.0	1.7052453902484517
P19_0003_BDO_01	ARID1A	protein_affecting	SNV	36771406	30.0	36.0	0.8158513166453304
P19_0003_BDO_01	CDKN1A	protein_affecting	SNV	1929820	3.0	3.0	1.5545491289343047
P19_0003_BDO_01	CREBBP	protein_affecting	SNV	27214195	44.0	57.0	1.616803289606766
P19_0003_BDO_01	EP300	protein_affecting	SNV	36559575	63.0	83.0	1.7232147802593438
P19_0003_BDO_01	FGFR3	protein_affecting	SNV	2284961	2.0	2.0	0.8752884622538416
P19_0003_BDO_01	FOXQ1	protein_affecting	SNV	1964454	7.0	7.0	3.563331083344278
P19_0003_BDO_01	KDM6A	protein_affecting	SNV	21851939	106.0	130.0	4.850828111866869
P19_0003_BDO_01	KMT2C	protein_affecting	SNV	26640660	9.0	9.0	0.3378294681888512
P19_0003_BDO_01	KMT2D	protein_affecting	SNV	78431851	175.0	218.0	2.2312363889002187
P19_0003_BDO_01	NOTCH2	protein_affecting	SNV	32490376	40.0	44.0	1.2311337978975685
P19_0003_BDO_01	PIK3CA	protein_affecting	SNV	1632996	1.0	1.0	0.6123713713934388
P19_0003_BDO_01	RB1	protein_affecting	SNV	13221419	5.0	5.0	0.378174233794421
P19_0003_BDO_01	RBM10	protein_affecting	SNV	19396926	43.0	46.0	2.2168461126263
P19_0003_BDO_01	STAG2	protein_affecting	SNV	23253912	32.0	34.0	1.3761125439882975
P19_0003_BDO_01	TERTpromoter	protein_affecting	SNV	37072	0.0	0.0	0.0
P19_0003_BDO_01	TP53	protein_affecting	SNV	6476199	3.0	4.0	0.463234684419055
P19_0016_BTR_01	ALL_GENES	protein_affecting	SNV	264514560	406.0	652.0	1.5348871532818458
P19_0016_BTR_01	ARID1A	protein_affecting	SNV	27619461	55.0	62.0	1.9913495053361103
P19_0016_BTR_01	CDKN1A	protein_affecting	SNV	3578151	11.0	13.0	3.0742134694706844
P19_0016_BTR_01	CREBBP	protein_affecting	SNV	28381928	23.0	35.0	0.810374827249227
P19_0016_BTR_01	EP300	protein_affecting	SNV	32987049	28.0	44.0	0.8488179709558136
P19_0016_BTR_01	FGFR3	protein_affecting	SNV	4575032	0.0	0.0	0.0
P19_0016_BTR_01	FOXQ1	protein_affecting	SNV	3319048	4.0	5.0	1.2051648545004472
P19_0016_BTR_01	KDM6A	protein_affecting	SNV	11573657	25.0	50.0	2.1600778388369384
P19_0016_BTR_01	KMT2C	protein_affecting	SNV	22200751	12.0	29.0	0.5405222553056876
P19_0016_BTR_01	KMT2D	protein_affecting	SNV	60235363	138.0	252.0	2.291013005101339
P19_0016_BTR_01	NOTCH2	protein_affecting	SNV	30271535	13.0	13.0	0.429446342909271
P19_0016_BTR_01	PIK3CA	protein_affecting	SNV	1586520	3.0	5.0	1.8909310944709172
P19_0016_BTR_01	RB1	protein_affecting	SNV	14813715	3.0	3.0	0.2025150342098521
P19_0016_BTR_01	RBM10	protein_affecting	SNV	6714382	50.0	84.0	7.446701721766798
P19_0016_BTR_01	STAG2	protein_affecting	SNV	10837588	36.0	50.0	3.3217723353203685
P19_0016_BTR_01	TERTpromoter	protein_affecting	SNV	15502	1.0	2.0	64.50780544445878
P19_0016_BTR_01	TP53	protein_affecting	SNV	5804878	4.0	5.0	0.6890756360426523
P19_0015_BDO_01	ALL_GENES	non_protein_affecting	SNV	381176803	126.0	151.0	0.3305552672889174
P19_0015_BDO_01	ARID1A	non_protein_affecting	SNV	33954120	8.0	9.0	0.2356120553264228
P19_0015_BDO_01	CDKN1A	non_protein_affecting	SNV	3706194	2.0	11.0	0.5396371587671881
P19_0015_BDO_01	CREBBP	non_protein_affecting	SNV	44564393	13.0	13.0	0.2917127133314707
P19_0015_BDO_01	EP300	non_protein_affecting	SNV	45843394	23.0	23.0	0.5017080541637035
P19_0015_BDO_01	FGFR3	non_protein_affecting	SNV	3785153	0.0	0.0	0.0
P19_0015_BDO_01	FOXQ1	non_protein_affecting	SNV	2353320	1.0	1.0	0.4249315860146516
P19_0015_BDO_01	KDM6A	non_protein_affecting	SNV	20705207	7.0	7.0	0.338079208771011
P19_0015_BDO_01	KMT2C	non_protein_affecting	SNV	23625274	4.0	10.0	0.169310205672112
P19_0015_BDO_01	KMT2D	non_protein_affecting	SNV	73265198	30.0	32.0	0.409471356373049
P19_0015_BDO_01	NOTCH2	non_protein_affecting	SNV	46641654	12.0	15.0	0.2572807559526083
P19_0015_BDO_01	PIK3CA	non_protein_affecting	SNV	1892245	0.0	0.0	0.0
P19_0015_BDO_01	RB1	non_protein_affecting	SNV	32437252	8.0	10.0	0.2466300166240962
P19_0015_BDO_01	RBM10	non_protein_affecting	SNV	12145890	5.0	5.0	0.4116618872721554
P19_0015_BDO_01	STAG2	non_protein_affecting	SNV	23756096	11.0	13.0	0.4630390447992801
P19_0015_BDO_01	TERTpromoter	non_protein_affecting	SNV	210485	0.0	0.0	0.0
P19_0015_BDO_01	TP53	non_protein_affecting	SNV	12290928	2.0	2.0	0.1627216431501348
P19_0023_BTR_01	ALL_GENES	protein_affecting	SNV	330397108	769.0	1611.0	2.3275022128825658
P19_0023_BTR_01	ARID1A	protein_affecting	SNV	31756840	127.0	285.0	3.999138453322182
P19_0023_BTR_01	CDKN1A	protein_affecting	SNV	2741021	7.0	9.0	2.5537929114734985
P19_0023_BTR_01	CREBBP	protein_affecting	SNV	35334939	60.0	90.0	1.69803604302246
P19_0023_BTR_01	EP300	protein_affecting	SNV	39422764	64.0	108.0	1.6234275202012725
P19_0023_BTR_01	FGFR3	protein_affecting	SNV	3407018	4.0	4.0	1.1740472166569125
P19_0023_BTR_01	FOXQ1	protein_affecting	SNV	1592034	2.0	2.0	1.2562545774776166
P19_0023_BTR_01	KDM6A	protein_affecting	SNV	13691159	69.0	283.0	5.039748643631996
P19_0023_BTR_01	KMT2C	protein_affecting	SNV	27138406	29.0	41.0	1.0685962911749496
P19_0023_BTR_01	KMT2D	protein_affecting	SNV	87880822	233.0	385.0	2.651317940562732
P19_0023_BTR_01	NOTCH2	protein_affecting	SNV	40708683	42.0	117.0	1.0317209230276498
P19_0023_BTR_01	PIK3CA	protein_affecting	SNV	1789222	2.0	8.0	1.1178042747071073
P19_0023_BTR_01	RB1	protein_affecting	SNV	18259344	7.0	8.0	0.3833653607709018
P19_0023_BTR_01	RBM10	protein_affecting	SNV	7542844	76.0	201.0	10.075775132032428
P19_0023_BTR_01	STAG2	protein_affecting	SNV	12876802	33.0	52.0	2.5627481109051766
P19_0023_BTR_01	TERTpromoter	protein_affecting	SNV	18913	1.0	1.0	52.87368476709142
P19_0023_BTR_01	TP53	protein_affecting	SNV	6236297	13.0	17.0	2.084570378864252
P19_0002_BTR_01	ALL_GENES	non_protein_affecting	SNV	290293228	335.0	345.0	1.1540055629544346
P19_0002_BTR_01	ARID1A	non_protein_affecting	SNV	22916922	44.0	44.0	1.919978607947437
P19_0002_BTR_01	CDKN1A	non_protein_affecting	SNV	2005175	1.0	1.0	0.4987095889386213
P19_0002_BTR_01	CREBBP	non_protein_affecting	SNV	28618897	42.0	43.0	1.4675618001630182
P19_0002_BTR_01	EP300	non_protein_affecting	SNV	30465089	26.0	28.0	0.853435878687241
P19_0002_BTR_01	FGFR3	non_protein_affecting	SNV	2386190	6.0	6.0	2.51446867181574
P19_0002_BTR_01	FOXQ1	non_protein_affecting	SNV	1386304	1.0	1.0	0.7213425049628365
P19_0002_BTR_01	KDM6A	non_protein_affecting	SNV	27236943	20.0	20.0	0.7342967968174695
P19_0002_BTR_01	KMT2C	non_protein_affecting	SNV	16163419	15.0	16.0	0.928021478624046
P19_0002_BTR_01	KMT2D	non_protein_affecting	SNV	47744214	55.0	55.0	1.1519720483826583
P19_0002_BTR_01	NOTCH2	non_protein_affecting	SNV	29342581	29.0	29.0	0.988324783017554
P19_0002_BTR_01	PIK3CA	non_protein_affecting	SNV	1277347	3.0	3.0	2.348617877522709
P19_0002_BTR_01	RB1	non_protein_affecting	SNV	19859719	14.0	14.0	0.7049445160830322
P19_0002_BTR_01	RBM10	non_protein_affecting	SNV	18783235	33.0	35.0	1.7568858612480758
P19_0002_BTR_01	STAG2	non_protein_affecting	SNV	33326372	39.0	43.0	1.1702443938392093
P19_0002_BTR_01	TERTpromoter	non_protein_affecting	SNV	182563	1.0	1.0	5.477561170664373
P19_0002_BTR_01	TP53	non_protein_affecting	SNV	8598258	6.0	6.0	0.6978157668681261
P19_0020_BTR_01	ALL_GENES	protein_affecting	SNV	402543957	236.0	254.0	0.586271377066033
P19_0020_BTR_01	ARID1A	protein_affecting	SNV	37965103	41.0	42.0	1.079939121987895
P19_0020_BTR_01	CDKN1A	protein_affecting	SNV	2555652	1.0	1.0	0.3912895808975556
P19_0020_BTR_01	CREBBP	protein_affecting	SNV	39184564	16.0	17.0	0.4083240533185465
P19_0020_BTR_01	EP300	protein_affecting	SNV	44328141	16.0	16.0	0.3609445295709558
P19_0020_BTR_01	FGFR3	protein_affecting	SNV	4553150	0.0	0.0	0.0
P19_0020_BTR_01	FOXQ1	protein_affecting	SNV	2814150	4.0	4.0	1.4213883410621324
P19_0020_BTR_01	KDM6A	protein_affecting	SNV	23766263	32.0	37.0	1.3464464312290074
P19_0020_BTR_01	KMT2C	protein_affecting	SNV	30022514	11.0	11.0	0.3663917019074418
P19_0020_BTR_01	KMT2D	protein_affecting	SNV	99022324	58.0	62.0	0.5857265074893617
P19_0020_BTR_01	NOTCH2	protein_affecting	SNV	41008785	14.0	14.0	0.3413902655248138
P19_0020_BTR_01	PIK3CA	protein_affecting	SNV	2022198	3.0	7.0	1.483534253322375
P19_0020_BTR_01	RB1	protein_affecting	SNV	16612365	3.0	3.0	0.1805883749845371
P19_0020_BTR_01	RBM10	protein_affecting	SNV	22414902	19.0	21.0	0.8476503711682523
P19_0020_BTR_01	STAG2	protein_affecting	SNV	28085874	13.0	13.0	0.4628661369056914
P19_0020_BTR_01	TERTpromoter	protein_affecting	SNV	32679	0.0	0.0	0.0
P19_0020_BTR_01	TP53	protein_affecting	SNV	8155293	5.0	6.0	0.6130987568441747
P19_0038_BDO_01	ALL_GENES	non_protein_affecting	SNV	418427097	220.0	236.0	0.5257785683033811
P19_0038_BDO_01	ARID1A	non_protein_affecting	SNV	39895590	20.0	20.0	0.5013085406181484
P19_0038_BDO_01	CDKN1A	non_protein_affecting	SNV	4248026	6.0	6.0	1.4124207337714034
P19_0038_BDO_01	CREBBP	non_protein_affecting	SNV	41840503	19.0	19.0	0.4541054394111849
P19_0038_BDO_01	EP300	non_protein_affecting	SNV	41569165	23.0	25.0	0.5532947318042111
P19_0038_BDO_01	FGFR3	non_protein_affecting	SNV	5004641	4.0	4.0	0.7992581286050288
P19_0038_BDO_01	FOXQ1	non_protein_affecting	SNV	2991895	2.0	2.0	0.6684726569615578
P19_0038_BDO_01	KDM6A	non_protein_affecting	SNV	30778986	15.0	15.0	0.4873454895492658
P19_0038_BDO_01	KMT2C	non_protein_affecting	SNV	20880073	5.0	5.0	0.2394627643303737
P19_0038_BDO_01	KMT2D	non_protein_affecting	SNV	86729773	55.0	63.0	0.6341536256528655
P19_0038_BDO_01	NOTCH2	non_protein_affecting	SNV	40095740	20.0	20.0	0.4988061075815037
P19_0038_BDO_01	PIK3CA	non_protein_affecting	SNV	1473746	0.0	0.0	0.0
P19_0038_BDO_01	RB1	non_protein_affecting	SNV	23259356	13.0	19.0	0.5589148727935546
P19_0038_BDO_01	RBM10	non_protein_affecting	SNV	29290966	19.0	19.0	0.6486641649169235
P19_0038_BDO_01	STAG2	non_protein_affecting	SNV	34062813	13.0	13.0	0.3816478691880204
P19_0038_BDO_01	TERTpromoter	non_protein_affecting	SNV	720597	1.0	1.0	1.3877382226126391
P19_0038_BDO_01	TP53	non_protein_affecting	SNV	15585227	5.0	5.0	0.3208166297481583
P19_0042_BDO_01	ALL_GENES	protein_affecting	SNV	300830365	675.0	1227.0	2.2437894525707205
P19_0042_BDO_01	ARID1A	protein_affecting	SNV	34461654	39.0	48.0	1.131692634369784
P19_0042_BDO_01	CDKN1A	protein_affecting	SNV	11373395	33.0	74.0	2.901508300731664
P19_0042_BDO_01	CREBBP	protein_affecting	SNV	25842375	36.0	42.0	1.39306081581124
P19_0042_BDO_01	EP300	protein_affecting	SNV	32566469	67.0	78.0	2.0573308085687767
P19_0042_BDO_01	FGFR3	protein_affecting	SNV	13541011	3.0	9.0	0.2215491886093291
P19_0042_BDO_01	FOXQ1	protein_affecting	SNV	21624589	94.0	336.0	4.346903425540249
P19_0042_BDO_01	KDM6A	protein_affecting	SNV	13966756	60.0	104.0	4.295915243310616
P19_0042_BDO_01	KMT2C	protein_affecting	SNV	18435926	19.0	40.0	1.0305964560716938
P19_0042_BDO_01	KMT2D	protein_affecting	SNV	67560565	183.0	305.0	2.708680722252693
P19_0042_BDO_01	NOTCH2	protein_affecting	SNV	22138109	24.0	30.0	1.0841034344893683
P19_0042_BDO_01	PIK3CA	protein_affecting	SNV	1243330	0.0	0.0	0.0
P19_0042_BDO_01	RB1	protein_affecting	SNV	14606351	4.0	5.0	0.2738534764774583
P19_0042_BDO_01	RBM10	protein_affecting	SNV	6575029	53.0	77.0	8.060800948558555
P19_0042_BDO_01	STAG2	protein_affecting	SNV	10523040	30.0	39.0	2.850887196095425
P19_0042_BDO_01	TERTpromoter	protein_affecting	SNV	24319	2.0	5.0	82.24022369340844
P19_0042_BDO_01	TP53	protein_affecting	SNV	6347447	28.0	35.0	4.411222338681992
P19_0006_BDO_01	ALL_GENES	non_protein_affecting	SNV	310066058	53.0	55.0	0.1709313181257653
P19_0006_BDO_01	ARID1A	non_protein_affecting	SNV	27853071	1.0	1.0	0.0359026837651043
P19_0006_BDO_01	CDKN1A	non_protein_affecting	SNV	2070000	0.0	0.0	0.0
P19_0006_BDO_01	CREBBP	non_protein_affecting	SNV	28878526	2.0	2.0	0.0692556122843666
P19_0006_BDO_01	EP300	non_protein_affecting	SNV	28448010	2.0	2.0	0.0703036873229445
P19_0006_BDO_01	FGFR3	non_protein_affecting	SNV	2200191	0.0	0.0	0.0
P19_0006_BDO_01	FOXQ1	non_protein_affecting	SNV	1376383	2.0	2.0	1.4530839163227096
P19_0006_BDO_01	KDM6A	non_protein_affecting	SNV	27798388	5.0	5.0	0.179866544779503
P19_0006_BDO_01	KMT2C	non_protein_affecting	SNV	17556277	2.0	2.0	0.1139193691236473
P19_0006_BDO_01	KMT2D	non_protein_affecting	SNV	55180649	13.0	14.0	0.235589835124991
P19_0006_BDO_01	NOTCH2	non_protein_affecting	SNV	29631681	4.0	4.0	0.1349906540908023
P19_0006_BDO_01	PIK3CA	non_protein_affecting	SNV	1164933	0.0	0.0	0.0
P19_0006_BDO_01	RB1	non_protein_affecting	SNV	19131210	0.0	0.0	0.0
P19_0006_BDO_01	RBM10	non_protein_affecting	SNV	22805947	9.0	9.0	0.3946339084274817
P19_0006_BDO_01	STAG2	non_protein_affecting	SNV	35225649	11.0	12.0	0.3122724580603185
P19_0006_BDO_01	TERTpromoter	non_protein_affecting	SNV	353732	0.0	0.0	0.0
P19_0006_BDO_01	TP53	non_protein_affecting	SNV	10391411	2.0	2.0	0.1924666438465382
P19_0024_BDO_01	ALL_GENES	protein_affecting	SNV	369835164	139.0	183.0	0.3758431147991108
P19_0024_BDO_01	ARID1A	protein_affecting	SNV	37959331	30.0	40.0	0.7903195132706633
P19_0024_BDO_01	CDKN1A	protein_affecting	SNV	3160596	4.0	4.0	1.2655840860394685
P19_0024_BDO_01	CREBBP	protein_affecting	SNV	38945753	12.0	12.0	0.3081208880465092
P19_0024_BDO_01	EP300	protein_affecting	SNV	46473330	10.0	10.0	0.2151771779642216
P19_0024_BDO_01	FGFR3	protein_affecting	SNV	3921255	0.0	0.0	0.0
P19_0024_BDO_01	FOXQ1	protein_affecting	SNV	1809488	0.0	0.0	0.0
P19_0024_BDO_01	KDM6A	protein_affecting	SNV	13938175	14.0	48.0	1.0044356596182784
P19_0024_BDO_01	KMT2C	protein_affecting	SNV	30100198	10.0	10.0	0.332223728229296
P19_0024_BDO_01	KMT2D	protein_affecting	SNV	99679471	42.0	42.0	0.4213505507066746
P19_0024_BDO_01	NOTCH2	protein_affecting	SNV	43282295	9.0	9.0	0.207937217746887
P19_0024_BDO_01	PIK3CA	protein_affecting	SNV	1969570	0.0	0.0	0.0
P19_0024_BDO_01	RB1	protein_affecting	SNV	18639977	1.0	1.0	0.0536481348662608
P19_0024_BDO_01	RBM10	protein_affecting	SNV	8915584	2.0	2.0	0.2243263032460913
P19_0024_BDO_01	STAG2	protein_affecting	SNV	13459692	4.0	4.0	0.2971836205464434
P19_0024_BDO_01	TERTpromoter	protein_affecting	SNV	16242	0.0	0.0	0.0
P19_0024_BDO_01	TP53	protein_affecting	SNV	7564207	1.0	1.0	0.1322015645526358
P19_0018_BTR_01	ALL_GENES	non_protein_affecting	SNV	373614543	127.0	163.0	0.3399225281227877
P19_0018_BTR_01	ARID1A	non_protein_affecting	SNV	37094129	14.0	23.0	0.3774182162357822
P19_0018_BTR_01	CDKN1A	non_protein_affecting	SNV	2952808	1.0	3.0	0.3386606917889683
P19_0018_BTR_01	CREBBP	non_protein_affecting	SNV	43609130	13.0	14.0	0.2981027138124517
P19_0018_BTR_01	EP300	non_protein_affecting	SNV	42016318	12.0	12.0	0.2856033220236004
P19_0018_BTR_01	FGFR3	non_protein_affecting	SNV	3685553	1.0	1.0	0.2713297027610239
P19_0018_BTR_01	FOXQ1	non_protein_affecting	SNV	1678135	1.0	1.0	0.5958996147508991
P19_0018_BTR_01	KDM6A	non_protein_affecting	SNV	16942699	11.0	11.0	0.6492472067171825
P19_0018_BTR_01	KMT2C	non_protein_affecting	SNV	22936824	6.0	6.0	0.2615880908359413
P19_0018_BTR_01	KMT2D	non_protein_affecting	SNV	80690394	33.0	52.0	0.4089706142716318
P19_0018_BTR_01	NOTCH2	non_protein_affecting	SNV	43326666	12.0	12.0	0.2769656912904399
P19_0018_BTR_01	PIK3CA	non_protein_affecting	SNV	1619966	0.0	0.0	0.0
P19_0018_BTR_01	RB1	non_protein_affecting	SNV	25103608	5.0	5.0	0.1991745569003467
P19_0018_BTR_01	RBM10	non_protein_affecting	SNV	16086844	3.0	3.0	0.1864877908929806
P19_0018_BTR_01	STAG2	non_protein_affecting	SNV	20438836	9.0	9.0	0.4403381875562777
P19_0018_BTR_01	TERTpromoter	non_protein_affecting	SNV	679719	1.0	1.0	1.4711961854825304
P19_0018_BTR_01	TP53	non_protein_affecting	SNV	14752914	5.0	10.0	0.3389160948135398
P19_0013_BDO_01	ALL_GENES	protein_affecting	SNV	250405069	67.0	69.0	0.2675664684727288
P19_0013_BDO_01	ARID1A	protein_affecting	SNV	23762800	8.0	8.0	0.3366606628848452
P19_0013_BDO_01	CDKN1A	protein_affecting	SNV	2683689	1.0	1.0	0.3726214177574227
P19_0013_BDO_01	CREBBP	protein_affecting	SNV	26176134	5.0	5.0	0.1910136920906655
P19_0013_BDO_01	EP300	protein_affecting	SNV	29767444	7.0	7.0	0.2351562330981457
P19_0013_BDO_01	FGFR3	protein_affecting	SNV	2579809	0.0	0.0	0.0
P19_0013_BDO_01	FOXQ1	protein_affecting	SNV	2494553	0.0	0.0	0.0
P19_0013_BDO_01	KDM6A	protein_affecting	SNV	14964494	2.0	4.0	0.1336496910620566
P19_0013_BDO_01	KMT2C	protein_affecting	SNV	16965504	2.0	2.0	0.1178862708705854
