gene	sample	impact	mutations	dnds	pvalue	lower	upper
FOXQ1	P19_0004_BTR_01	missense	17	5.121875000000009	1.7881393e-07	3.017095413208013	8.08879394531251
KMT2C	P19_0004_BTR_01	missense	3	0.6328132629394527	0.39367527	0.1571882906556128	1.653321075439453
KMT2C	P19_0004_BTR_01	truncating	2	2.829687500000004	0.21231008	0.4664093780517584	8.915502929687504
CREBBP	P19_0004_BTR_01	missense	14	1.2847640991210945	0.37461478	0.718963041454554	2.1008041381835945
CREBBP	P19_0004_BTR_01	truncating	1	0.5345726013183589	0.4873209	0.0304911172389983	2.38698959350586
ARID1A	P19_0004_BTR_01	missense	16	1.1917968750000003	0.50290215	0.6932263183593754	1.8967529296875003
ARID1A	P19_0004_BTR_01	truncating	40	17.83745117187504	0.0	12.346348123848465	25.14396972656254
KDM6A	P19_0004_BTR_01	missense	12	6.150000000000011	1.4901161e-06	3.265129394531256	10.441381835937513
KDM6A	P19_0004_BTR_01	truncating	41	109.85000000000016	0.0	76.80967346191417	153.21547851562516
KMT2D	P19_0004_BTR_01	missense	91	2.0617187500000025	0.0	1.6324406814575216	2.5713623046875025
KMT2D	P19_0004_BTR_01	truncating	178	29.550000000000058	0.0	23.965274047851608	36.302319335937554
FGFR3	P19_0004_BTR_01	missense	6	1.4533203125000014	0.39114052	0.5752064895629889	2.9682128906250016
FGFR3	P19_0004_BTR_01	truncating	1	1.6953125000000018	0.6277038	0.0972280883789063	7.546752929687502
NOTCH2	P19_0004_BTR_01	missense	11	1.446875000000001	0.2542628	0.7459774780273443	2.507666015625001
NOTCH2	P19_0004_BTR_01	truncating	5	5.3500000000000085	0.0035364032	1.8945141601562527	11.760522460937509
CDKN1A	P19_0004_BTR_01	missense	7	3.0125000000000046	0.014220238	1.285476074218752	5.884204101562505
CDKN1A	P19_0004_BTR_01	truncating	14	38.90000000000008	0.0	21.50405960083012	64.74350585937508
STAG2	P19_0004_BTR_01	missense	3	1.1121093750000002	0.8568199	0.2758408355712891	2.9138671875
STAG2	P19_0004_BTR_01	truncating	4	8.661718750000016	0.0014603138	2.6698332118988093	20.42136230468752
RB1	P19_0004_BTR_01	missense	1	0.708009338378906	0.71442735	0.0406742385029792	3.134156799316406
PIK3CA	P19_0004_BTR_01	missense	3	11.562109375000023	0.0024632812	2.8592476797103945	30.300512695312527
TP53	P19_0004_BTR_01	missense	9	3.910156250000006	0.00089758635	1.8677160263061552	7.116943359375007
TP53	P19_0004_BTR_01	truncating	2	5.400000000000009	0.062379777	0.8942968750000015	16.88498535156251
RBM10	P19_0004_BTR_01	missense	24	3.9812484741211	5.9604645e-08	2.564746027663354	5.8721176147461005
RBM10	P19_0004_BTR_01	truncating	91	79.33437500000014	0.0	61.53432222366344	101.24599609375014
EP300	P19_0004_BTR_01	missense	20	2.1125000000000025	0.0034071803	1.3045568847656264	3.2154052734375025
EP300	P19_0004_BTR_01	truncating	4	2.479101562500003	0.11895919	0.7586875343322762	5.923925781250003
ALL_GENES	P19_0004_BTR_01	missense	237	2.2033203125000025	0.0	1.8852460289001485	2.5658691406250025
ALL_GENES	P19_0004_BTR_01	truncating	383	25.03144531250005	0.0	21.282962797880216	29.40705566406255
FOXQ1	P19_0008_BTR_01	missense	10	1.08515625	0.8026464	0.5397034454345704	1.925
KMT2C	P19_0008_BTR_01	missense	22	1.5320312500000013	0.06614083	0.9701876831054695	2.287646484375001
KMT2C	P19_0008_BTR_01	truncating	3	2.109381103515628	0.25243002	0.5220316705107695	5.533453369140627
CREBBP	P19_0008_BTR_01	missense	59	1.6945312500000018	0.00034487247	1.2816236877441425	2.1974609375000016
CREBBP	P19_0008_BTR_01	truncating	10	2.4804443359375035	0.013984203	1.2265249574184431	4.434790039062504
ARID1A	P19_0008_BTR_01	missense	66	1.492187500000001	0.0036489367	1.144799804687501	1.9114990234375016
ARID1A	P19_0008_BTR_01	truncating	37	7.706152343750015	0.0	5.321773114204417	10.838476562500016
KDM6A	P19_0008_BTR_01	missense	19	2.562500000000004	0.00044691563	1.5654296875000022	3.931518554687504
KDM6A	P19_0008_BTR_01	truncating	19	19.14296875000004	0.0	11.619522023201014	29.59340820312504
KMT2D	P19_0008_BTR_01	missense	172	1.3546875000000012	0.00077575445	1.138014221191407	1.6049316406250012
KMT2D	P19_0008_BTR_01	truncating	62	4.659375000000008	0.0	3.477166976928716	6.148632812500008
FGFR3	P19_0008_BTR_01	missense	7	0.6590820312499995	0.24040991	0.2825637435913084	1.2828613281249996
NOTCH2	P19_0008_BTR_01	missense	40	1.6603515625000016	0.0041291118	1.1841026496887217	2.2609375000000016
NOTCH2	P19_0008_BTR_01	truncating	4	1.8039062500000016	0.28536898	0.5574567413330085	4.234936523437502
TERTpromoter	P19_0008_BTR_01	missense	2	16.888282775878942	0.006144047	2.7847591953631547	53.25119781494144
CDKN1A	P19_0008_BTR_01	missense	4	0.6996093749999999	0.44902694	0.2167481231689453	1.6334472656249996
CDKN1A	P19_0008_BTR_01	truncating	5	7.525012207031264	0.00072562695	2.678599915802484	16.396472167968764
STAG2	P19_0008_BTR_01	missense	10	1.1687484741210945	0.63454735	0.5825846952199939	2.0647445678710943
STAG2	P19_0008_BTR_01	truncating	26	19.20625000000004	0.0	12.544855995178253	28.12897949218754
RB1	P19_0008_BTR_01	missense	5	1.1936767578125007	0.7016409	0.4272922945022585	2.5791748046875007
RB1	P19_0008_BTR_01	truncating	1	1.436328125000001	0.7334348	0.0824307250976563	6.356982421875001
TP53	P19_0008_BTR_01	missense	21	3.375000000000005	4.23193e-06	2.1164111328125026	5.081542968750005
TP53	P19_0008_BTR_01	truncating	2	2.2625030517578155	0.31027865	0.3751518619060521	7.042776489257816
RBM10	P19_0008_BTR_01	missense	33	2.0156250000000018	0.00041347742	1.3908258056640637	2.8170166015625018
RBM10	P19_0008_BTR_01	truncating	32	12.055468750000024	0.0	8.177304220199602	17.163500976562524
EP300	P19_0008_BTR_01	missense	60	2.0039062500000027	3.33786e-06	1.5180863189697282	2.5941162109375027
EP300	P19_0008_BTR_01	truncating	20	5.73437500000001	0.0	3.488508148193365	8.89965820312501
ALL_GENES	P19_0008_BTR_01	missense	530	1.5732421875000016	0.0	1.4007359695434587	1.7661132812500018
ALL_GENES	P19_0008_BTR_01	truncating	221	6.06796875000001	0.0	5.085175724029549	7.216650390625009
FOXQ1	P19_0018_BTR_01	missense	5	5.681253051757822	0.0026430488	2.0197226085513864	12.38779602050782
KMT2C	P19_0018_BTR_01	missense	7	1.12978515625	0.7527168	0.4835029029846192	2.2021728515625
KMT2C	P19_0018_BTR_01	truncating	1	1.3281280517578131	0.7878301	0.0756489557027817	5.914309692382814
CREBBP	P19_0018_BTR_01	missense	32	3.5875000000000057	0.0	2.4581768798828163	5.043798828125006
CREBBP	P19_0018_BTR_01	truncating	10	7.527343750000014	2.026558e-06	3.7145308494567937	13.522827148437514
ARID1A	P19_0018_BTR_01	missense	15	1.2500000000000009	0.41183668	0.7141601562500003	2.014160156250001
ARID1A	P19_0018_BTR_01	truncating	12	6.796289062500013	6.556511e-07	3.5671686077117988	11.721215820312512
KDM6A	P19_0018_BTR_01	missense	9	3.623437500000005	0.0015252233	1.7329109954834006	6.582421875000005
KDM6A	P19_0018_BTR_01	truncating	21	50.85000000000009	0.0	31.510382080078177	77.66274414062508
KMT2D	P19_0018_BTR_01	missense	83	2.943652343750004	0.0	2.311943025588993	3.6986572265625046
KMT2D	P19_0018_BTR_01	truncating	161	46.47500000000008	0.0	37.670642547607486	57.08596191406258
FGFR3	P19_0018_BTR_01	missense	3	3.212451171875005	0.090937495	0.7965395212173474	8.397387695312505
NOTCH2	P19_0018_BTR_01	missense	32	3.503125000000005	0.0	2.39958404541016	4.928906250000004
NOTCH2	P19_0018_BTR_01	truncating	4	3.953131103515631	0.025907338	1.2171988290548343	9.33948364257813
TERTpromoter	P19_0018_BTR_01	missense	1	59.95311279296884	0.0127209425	3.3997274171561047	270.08677978515635
CDKN1A	P19_0018_BTR_01	truncating	2	17.92812500000004	0.0053778887	2.9666437339782785	55.97500000000004
STAG2	P19_0018_BTR_01	missense	8	1.949804687500002	0.09119862	0.8870796585083017	3.662451171875002
STAG2	P19_0018_BTR_01	truncating	22	33.17578125000006	0.0	20.85399716377262	50.02636718750006
RB1	P19_0018_BTR_01	missense	8	4.153027343750006	0.0011652112	1.8883207464218168	7.793774414062506
RB1	P19_0018_BTR_01	truncating	1	3.0095947265625047	0.35197663	0.1718433678150179	13.336743164062504
PIK3CA	P19_0018_BTR_01	missense	3	7.193750000000014	0.009914935	1.7822605895996126	18.79226074218752
TP53	P19_0018_BTR_01	missense	5	3.476171875000005	0.021310449	1.241269550323488	7.520361328125006
TP53	P19_0018_BTR_01	truncating	1	4.406347656250008	0.23373121	0.2514985895156864	19.57236328125001
RBM10	P19_0018_BTR_01	missense	17	5.39375000000001	5.9604645e-08	3.1882000732421933	8.48518066406251
RBM10	P19_0018_BTR_01	truncating	17	27.32343750000005	0.0	15.921444349288976	43.812084960937554
EP300	P19_0018_BTR_01	missense	29	2.864062500000004	2.0861626e-06	1.9254828643798856	4.089038085937505
EP300	P19_0018_BTR_01	truncating	9	6.23164062500001	3.093481e-05	2.938545684814458	11.564282226562511
ALL_GENES	P19_0018_BTR_01	missense	257	2.926562500000004	0.0	2.518557052612308	3.3916503906250046
ALL_GENES	P19_0018_BTR_01	truncating	261	22.19394531250005	0.0	18.641047821044964	26.36813964843755
FOXQ1	P19_0041_BDO_01	missense	1	1.1375000000000002	0.9005507	0.0650537109375	5.0504638671875
FOXQ1	P19_0041_BDO_01	truncating	1	14.325000000000028	0.062971175	0.8146945190429703	63.91545410156253
KMT2C	P19_0041_BDO_01	missense	2	0.7402343749999999	0.6549882	0.123386001586914	2.2984619140625
KMT2C	P19_0041_BDO_01	truncating	1	2.487499618530277	0.42926753	0.141859110556543	11.145336532592776
CREBBP	P19_0041_BDO_01	missense	18	4.018750000000006	1.9669533e-06	2.41662017822266	6.233715820312506
CREBBP	P19_0041_BDO_01	truncating	2	2.796875000000004	0.21596843	0.4624589538574225	8.770385742187504
ARID1A	P19_0041_BDO_01	missense	6	1.3375003814697273	0.4994108	0.5298512236028912	2.7303226470947277
ARID1A	P19_0041_BDO_01	truncating	4	5.8742187500000105	0.0064330697	1.801049232482913	13.970532226562511
KDM6A	P19_0041_BDO_01	missense	12	4.7250000000000085	2.0861626e-05	2.511390380859379	8.009301757812509
KDM6A	P19_0041_BDO_01	truncating	29	64.52500000000009	0.0	42.66987434387213	93.97690429687508
KMT2D	P19_0041_BDO_01	missense	35	2.687500000000004	8.940697e-07	1.870391845703128	3.737915039062504
KMT2D	P19_0041_BDO_01	truncating	104	58.7500000000001	0.0	45.73570556640632	74.8406982421876
FGFR3	P19_0041_BDO_01	missense	1	1.435156250000001	0.7338083	0.0823712158203125	6.345434570312501
NOTCH2	P19_0041_BDO_01	missense	22	5.456054687500009	0.0	3.4450298547744804	8.178833007812509
NOTCH2	P19_0041_BDO_01	truncating	2	4.422076416015633	0.0925588	0.7300862021744263	13.864825439453131
CDKN1A	P19_0041_BDO_01	truncating	3	39.98125000000008	5.620718e-05	9.872291145324724	105.27604980468756
STAG2	P19_0041_BDO_01	missense	10	2.4546875000000035	0.014334202	1.2204067993164078	4.362036132812504
STAG2	P19_0041_BDO_01	truncating	6	8.487500000000018	0.000111699104	3.342220458984382	17.49750976562502
RB1	P19_0041_BDO_01	missense	1	0.9248046874999998	0.9371439	0.0528814697265624	4.0943603515625
TP53	P19_0041_BDO_01	missense	4	6.03671875000001	0.005574167	1.8690720558166536	14.11838378906251
RBM10	P19_0041_BDO_01	missense	9	3.072656250000005	0.0047886968	1.4665562438964868	5.595239257812505
RBM10	P19_0041_BDO_01	truncating	16	31.662500000000065	0.0	18.25790580749516	50.96425781250007
EP300	P19_0041_BDO_01	missense	17	3.7750000000000057	8.6426735e-06	2.234438476562503	5.928930664062506
EP300	P19_0041_BDO_01	truncating	16	21.399609375000047	0.0	12.202886765003232	34.96894531250005
ALL_GENES	P19_0041_BDO_01	missense	138	3.00977172851563	0.0	2.481735738217835	3.62378540039063
ALL_GENES	P19_0041_BDO_01	truncating	184	26.97499694824224	0.0	22.118203369490843	32.76479187011724
FOXQ1	P19_0027_BTR_01	missense	1	0.8002197265624998	0.81709534	0.0462698507308959	3.553515625
KMT2C	P19_0027_BTR_01	missense	3	0.6527343749999998	0.4284358	0.1618962097167968	1.7019287109374996
CREBBP	P19_0027_BTR_01	missense	4	0.6230468749999997	0.30739313	0.1931956481933592	1.4555664062499998
ARID1A	P19_0027_BTR_01	missense	8	0.8236329078674316	0.5746174	0.3747045944444835	1.5450684547424318
KDM6A	P19_0027_BTR_01	missense	2	0.96884765625	0.9643647	0.1616926956176757	3.0062011718750004
KMT2D	P19_0027_BTR_01	missense	8	0.3746093749999994	0.0011287332	0.1709408569335935	0.7023681640624995
NOTCH2	P19_0027_BTR_01	missense	4	0.6308593749999997	0.3209172	0.1955302429199217	1.4731445312499998
STAG2	P19_0027_BTR_01	missense	1	0.3399871826171868	0.1900379	0.0196675932407379	1.502096557617187
STAG2	P19_0027_BTR_01	truncating	1	2.52500152587891	0.422139	0.1444690757244827	11.20114898681641
RB1	P19_0027_BTR_01	missense	2	1.4855468750000012	0.6003189	0.2470385360717775	4.609326171875001
TP53	P19_0027_BTR_01	missense	2	1.8359375000000016	0.4358222	0.3051100158691409	5.698242187500002
TP53	P19_0027_BTR_01	truncating	1	7.885937500000015	0.12284303	0.44936809539795	35.01057128906251
RBM10	P19_0027_BTR_01	missense	1	0.3858886718749995	0.25946337	0.0224806785583495	1.7060791015624996
RBM10	P19_0027_BTR_01	truncating	1	2.9562500000000043	0.35877556	0.1689651489257814	13.148510742187504
EP300	P19_0027_BTR_01	missense	6	0.8045410156249997	0.58326894	0.3188157463073729	1.6413330078124997
EP300	P19_0027_BTR_01	truncating	2	2.831250190734867	0.21137333	0.4680398869235074	8.856640815734867
ALL_GENES	P19_0027_BTR_01	missense	42	0.6050773620605465	0.0008034706	0.4353873330354688	0.8180900573730465
ALL_GENES	P19_0027_BTR_01	truncating	5	0.7687484741210936	0.5445915	0.2737836492061615	1.676341247558594
FOXQ1	P19_0008_BDO_01	missense	4	1.03359375	0.946963	0.3198770141601563	2.4209228515625
FOXQ1	P19_0008_BDO_01	truncating	1	3.8357421875000055	0.2721346	0.2182862567901614	17.120654296875006
KMT2C	P19_0008_BDO_01	missense	17	1.2750000000000008	0.343242	0.7555346679687507	1.9976562500000004
KMT2C	P19_0008_BDO_01	truncating	3	2.334375000000003	0.20039672	0.5769068908691413	6.133813476562503
CREBBP	P19_0008_BDO_01	missense	45	2.178320312500002	6.4373016e-06	1.585420227050783	2.916235351562502
CREBBP	P19_0008_BDO_01	truncating	6	2.5640625000000035	0.047819555	1.0107984161376966	5.259375000000004
ARID1A	P19_0008_BDO_01	missense	38	1.312524414062501	0.11981374	0.9290174698829656	1.797753906250001
ARID1A	P19_0008_BDO_01	truncating	19	6.260937500000011	0.0	3.7802492904663154	9.748486328125011
KDM6A	P19_0008_BDO_01	missense	18	2.9533203125000043	0.00011283159	1.7791539573669457	4.578076171875004
KDM6A	P19_0008_BDO_01	truncating	16	19.264060974121136	0.0	11.162407143823827	30.831443786621136
KMT2D	P19_0008_BDO_01	missense	77	1.1554443359375006	0.24673611	0.9020818924903876	1.4587890625000006
KMT2D	P19_0008_BDO_01	truncating	34	5.187500000000008	0.0	3.548042602539068	7.334716796875007
FGFR3	P19_0008_BDO_01	missense	5	1.907812500000002	0.19335449	0.6827597045898445	4.125830078125002
NOTCH2	P19_0008_BDO_01	missense	37	1.841406250000002	0.0010048151	1.2968132781982438	2.532324218750002
NOTCH2	P19_0008_BDO_01	truncating	5	2.691992187500003	0.058585465	0.9594357109069834	5.846899414062503
TERTpromoter	P19_0008_BDO_01	missense	1	30.676623535156303	0.026792943	1.74416911043227	136.9241821289063
CDKN1A	P19_0008_BDO_01	missense	3	1.5128906250000016	0.5030093	0.3761828231811527	3.9445312500000016
CDKN1A	P19_0008_BDO_01	truncating	2	9.612487792968768	0.019544661	1.5918551363050963	29.920715332031264
STAG2	P19_0008_BDO_01	missense	13	1.4750000000000014	0.19257593	0.8068798828125008	2.4491210937500014
STAG2	P19_0008_BDO_01	truncating	14	10.32500000000002	0.0	5.752377624511729	16.97355957031252
RB1	P19_0008_BDO_01	missense	9	2.1625000000000023	0.04128021	1.034749755859376	3.9258056640625023
RB1	P19_0008_BDO_01	truncating	2	2.9937500000000044	0.18997258	0.4973361206054694	9.316381835937504
PIK3CA	P19_0008_BDO_01	missense	1	1.1546875000000003	0.8881287	0.0658929443359375	5.1067138671875005
TP53	P19_0008_BDO_01	missense	11	3.500781250000005	0.0006123185	1.8099340820312528	6.039233398437506
TP53	P19_0008_BDO_01	truncating	1	2.374993896484378	0.45056635	0.1352938660979272	10.504266357421878
RBM10	P19_0008_BDO_01	missense	17	2.1753906250000026	0.0049495697	1.2904140853881851	3.412573242187502
RBM10	P19_0008_BDO_01	truncating	21	18.47500000000004	0.0	11.493710784912135	28.097192382812537
EP300	P19_0008_BDO_01	missense	49	2.153125000000003	3.6358833e-06	1.586996765136721	2.853198242187503
EP300	P19_0008_BDO_01	truncating	21	8.664257812500017	0.0	5.352884385585796	13.271801757812517
ALL_GENES	P19_0008_BDO_01	missense	345	1.642968750000002	0.0	1.4380503082275409	1.8749023437500023
ALL_GENES	P19_0008_BDO_01	truncating	145	6.450000000000012	0.0	5.267656250000009	7.851977539062512
FOXQ1	P19_0018_BDO_01	missense	2	1.2810546875000008	0.7380974	0.2123260879516603	3.992846679687501
KMT2C	P19_0018_BDO_01	missense	5	0.8339843749999999	0.67723763	0.2980726623535156	1.8038330078125
CREBBP	P19_0018_BDO_01	missense	13	1.4734130859375014	0.19408327	0.8060166883468636	2.4450927734375014
CREBBP	P19_0018_BDO_01	truncating	4	3.1875000000000044	0.05320245	0.9812475585937512	7.533813476562503
ARID1A	P19_0018_BDO_01	missense	18	1.4140625000000009	0.17118323	0.85120346069336	2.194702148437501
ARID1A	P19_0018_BDO_01	truncating	11	6.651562500000013	2.2649765e-06	3.3899650955200267	11.704052734375011
KDM6A	P19_0018_BDO_01	missense	10	3.6824218750000055	0.0007349849	1.8363484764099147	6.508959960937506
KDM6A	P19_0018_BDO_01	truncating	15	35.05937500000006	0.0	19.86860279083256	57.10771484375006
KMT2D	P19_0018_BDO_01	missense	57	1.8841796875000016	3.349781e-05	1.4156347656250017	2.4591308593750014
KMT2D	P19_0018_BDO_01	truncating	93	24.73828125000005	0.0	19.185586748123207	31.610229492187543
FGFR3	P19_0018_BDO_01	missense	1	0.9544918060302734	0.96253186	0.0551954086869955	4.221703720092774
NOTCH2	P19_0018_BDO_01	missense	17	1.882809448242189	0.019711196	1.1155794057250032	2.955197143554689
NOTCH2	P19_0018_BDO_01	truncating	3	3.153112792968755	0.09637207	0.7781288832426082	8.320959472656256
TERTpromoter	P19_0018_BDO_01	missense	1	57.1750000000001	0.013397336	3.2443722534179744	256.88447265625007
STAG2	P19_0018_BDO_01	missense	14	3.434375000000005	0.00014156103	1.921998443603519	5.613330078125006
STAG2	P19_0018_BDO_01	truncating	12	18.32500000000004	0.0	9.699600830078143	31.25529785156254
RB1	P19_0018_BDO_01	missense	1	0.5210936546325681	0.4652825	0.0299645958840846	2.302099514007568
RB1	P19_0018_BDO_01	truncating	1	2.9492248535156294	0.35961437	0.1685861065983774	13.08045043945313
TP53	P19_0018_BDO_01	missense	1	0.7367187499999999	0.7476878	0.0426455688476562	3.255029296875
RBM10	P19_0018_BDO_01	missense	6	1.9671875000000023	0.13788515	0.7793046569824228	4.016748046875002
RBM10	P19_0018_BDO_01	truncating	27	47.45000000000008	0.0	30.920993652343803	69.88652343750007
EP300	P19_0018_BDO_01	missense	24	2.3738281250000037	0.0002630949	1.532983989715578	3.492602539062503
EP300	P19_0018_BDO_01	truncating	2	1.5132812500000017	0.5858951	0.2500258636474612	4.748144531250001
ALL_GENES	P19_0018_BDO_01	missense	170	1.815234375000002	0.0	1.523470420837404	2.152148437500002
ALL_GENES	P19_0018_BDO_01	truncating	168	14.56875000000003	0.0	11.930509719848658	17.72243652343753
FOXQ1	P19_0034_BDO_01	missense	5	4.003125000000006	0.011997402	1.4265065002441426	8.701611328125006
KMT2C	P19_0034_BDO_01	missense	12	3.18124389648438	0.00086838007	1.6877552548050905	5.40780639648438
KMT2C	P19_0034_BDO_01	truncating	1	1.7218750000000018	0.6193161	0.0986029052734376	7.711865234375001
CREBBP	P19_0034_BDO_01	missense	15	2.1226547241210967	0.010425806	1.2122944731265324	3.422093200683596
CREBBP	P19_0034_BDO_01	truncating	4	3.378125000000005	0.044038117	1.039514770507814	7.992993164062504
ARID1A	P19_0034_BDO_01	missense	23	3.0109375000000047	1.090765e-05	1.921485824584964	4.477612304687504
